id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
707440931846855457,"Private Standard Unit, One Block from the Beach, 9",801209,Nicole,,Hollywood,26.02783,-80.11493,Entire home/apt,142,1,1,2022-10-18,0.41,11,349,1,
707440943673668446,"Comfy Standard Unit, One Block from the Beach, 10",801209,Nicole,,Hollywood,26.02894,-80.11599,Entire home/apt,139,1,2,2022-11-06,1.07,11,351,2,
706045173313786684,Peaceful Home just 5 minutes from the Beach!,470581295,Antonio C,,Deerfield Beach,26.321942,-80.0918595,Entire home/apt,297,4,0,,,1,360,0,
706056455446289403,5-Min From Beach•Modern Condo•Stunning Views,31610674,Isaac,,Hallandale Beach,25.98662,-80.12332,Entire home/apt,261,1,2,2022-12-28,2,11,265,2,
705134850153764910,Your Relaxing Getaway Awaits! 2 Comfortable Units!,468877942,SunHawaii,,Hallandale Beach,25.98598,-80.12141,Private room,4443,1,0,,,55,42,0,
706067705581796336,5-Min From Beach•Art Deco Studio•Remarkable Views,31610674,Isaac,,Hallandale Beach,25.98527,-80.12187,Entire home/apt,224,1,1,2022-12-13,1,11,359,1,
706213556115335359,"STU Suite @ Pompano Beach Resort+Golf, Spa & more!",20704144,William,,Pompano Beach,26.22687,-80.15927,Entire home/apt,68,1,0,,,9,1,0,
707440956190830163,"Peaceful Standard Unit, One Block from the Beach,",801209,Nicole,,Hollywood,26.02766,-80.11462,Entire home/apt,136,1,1,2022-10-16,0.40,11,354,1,
705135402854274154,"Travel Destination! 2 Relaxing Units, Parking!",468877942,SunHawaii,,Hollywood,25.98818,-80.12109,Private room,3030,1,0,,,55,196,0,
707451345109832963,- Adorable Private Room with a Desk & TV -,177705163,Golden Stays,,Pembroke Park,25.97925,-80.19168,Private room,106,1,2,2022-11-07,0.78,72,180,2,
706227272883439460,"STU Suite @ Pompano Beach Resort+Golf, Spa & more!",20704144,William,,Pompano Beach,26.22578,-80.15983,Entire home/apt,79,1,0,,,9,1,0,
705135728332264555,"Wonderful Stay! 2 Comfortable Units, Pool, Parking",468877942,SunHawaii,,Hollywood,25.98789,-80.12034,Private room,3030,1,0,,,55,196,0,
705137570410089506,"Your Home Away From Home! 2 Units, Pool, Parking!",468877942,SunHawaii,,Hollywood,25.98768,-80.12179,Private room,3030,1,0,,,55,22,0,
706237048991828386,"1BR Suite @ Pompano Beach Resort+Golf, Spa & more!",20704144,William,,Pompano Beach,26.22546,-80.15995,Entire home/apt,97,1,0,,,9,9,0,
707455217361207779,Well-Preserved Bungalow,456588184,Project,,Fort Lauderdale,26.0922,-80.16072,Entire home/apt,162,2,12,2022-12-17,3.46,2,300,12,
705138020168834787,"Vacation Starts Here! 2 Spacious Units, Pool!",468877942,SunHawaii,,Hollywood,25.98768,-80.12103,Private room,3030,1,0,,,55,22,0,
707464871874686962,Yehuda’s Tropical Villa with Heated Infinity Pool,265551965,Galit,,Hollywood,26.04274,-80.21874,Entire home/apt,690,3,6,2022-12-14,1.96,21,300,6,
706249094734759054,"1BR Suite @ Pompano Beach Resort+Golf, Spa & more!",20704144,William,,Pompano Beach,26.22698,-80.15965,Entire home/apt,99,1,0,,,9,9,0,
705139003267898759,"Your Relaxing Getaway Awaits! 2 Units,Tennis Court",468877942,SunHawaii,,Hollywood,25.98782,-80.12159,Private room,3030,1,0,,,55,194,0,
705139068487490303,"Rare Find! 2 Units, Pool, Kitchen, Near Beaches!",468877942,SunHawaii,,Hallandale Beach,25.98613,-80.11996,Private room,3030,1,0,,,55,194,0,
706260796217306584,"2BR Suite @ Pompano Beach Resort+Golf, Spa & more!",20704144,William,,Pompano Beach,26.22556,-80.15966,Entire home/apt,161,1,2,2022-12-11,1.25,9,8,2,
707470475208312001,Studio Beach Living - Self Check In,456588184,Project,,Fort Lauderdale,26.09199,-80.1607,Entire home/apt,121,2,4,2022-11-22,1.33,2,303,4,
705139516457761590,"Vacation is Calling! 2 Oceanview Units, Pool!",468877942,SunHawaii,,Hollywood,25.98738,-80.12117,Private room,3128,1,0,,,55,87,0,
706341654661589978,Chic 2-bedroom unit just minutes to beach/Las Olas,53037507,Suzanne,,Fort Lauderdale,26.13175,-80.12316,Entire home/apt,250,3,1,2022-10-30,0.50,3,314,1,
705139999730415167,Right on the Intracoastal! 2 Units Near Beach Club,468877942,SunHawaii,,Hollywood,25.98792,-80.12011,Private room,3128,1,0,,,55,87,0,
705140420160026374,"Relax and Unwind! 2 Relaxing Units, Pool!",468877942,SunHawaii,,Hollywood,25.9865,-80.12153,Private room,3128,1,0,,,55,87,0,
706348776026442082,Pool Grand Villa Mia Close to Beach 4/4,129475564,Mia Realty,,Hollywood,26.01214,-80.13115,Entire home/apt,636,3,1,2022-11-29,1,2,299,1,
706353085079929530,Stylish 1 bedroom unit minutes to beach/Las Olas,53037507,Suzanne,,Fort Lauderdale,26.13159,-80.12356,Entire home/apt,150,3,1,2022-11-05,0.56,3,269,1,
707791548640109110,Vacation Home 4BR - Relax Backyard Pool & Hot Tub,420708534,Kevin,,Hollywood,26.0122906,-80.20095309999999,Entire home/apt,322,4,2,2022-11-30,1.33,3,283,2,
705143692341659865,"Wonderful Stay! 2 Stylish Units, Pool, Parking!",468877942,SunHawaii,,Hallandale Beach,25.98591,-80.11997,Private room,3030,1,0,,,55,23,0,
707870105441495007,+Studio Beach Haven+ Kitchen | Pool | parking,471654751,Lowkl One,,Pompano Beach,26.22675,-80.09046,Entire home/apt,158,1,31,2022-12-12,9.49,44,332,31,
706355517459761726,*NEW* Heated Pool- Beautiful 2-Bedroom Paradise!,21452227,Yvette,,Oakland Park,26.17503,-80.12328,Entire home/apt,359,3,4,2022-12-23,1.48,2,317,4,
706367792850599027,FMJ  LUX Inn,416017175,Francky,,Miramar,25.9888,-80.27266,Private room,71,2,5,2022-11-14,1.36,1,229,5,
706376147463431360,"*Amazing house*with jacuzzi, pool heater, and more",409338016,Emny,,Miramar,25.97549,-80.23859,Entire home/apt,584,3,4,2022-12-12,1.50,2,341,4,
705144706600485060,"Travel Destination! 2 Relaxing Units,Kitchen,Pool!",468877942,SunHawaii,,Hollywood,25.98731,-80.12011,Private room,3030,1,0,,,55,22,0,
705146976161813976,Your Home Away From Home! 4 Units w/ Great Views!,468877942,SunHawaii,,Hollywood,25.98777,-80.11956,Private room,6419,1,0,,,55,196,0,
706379993216477207,CW Santa Barbara | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.22179,-80.09099,Entire home/apt,179,2,0,,,82,75,0,
707887728358477742,New Modern & Cozy APT,349802319,Carlos,,Pembroke Pines,26.00012,-80.23063,Entire home/apt,120,1,9,2022-12-12,2.45,1,265,9,
707910860709495324,Lovely Studio - Great Water- View- No Resort Fee,437654251,Claudio,,Hollywood,25.98708,-80.12208,Entire home/apt,162,3,2,2022-11-14,0.90,8,80,2,
705149824108028993,Right on the Intracoastal! 4 Units Near Beaches!,468877942,SunHawaii,,Hollywood,25.98817,-80.12034,Private room,6059,1,0,,,55,23,0,
707917210817246057,Central Fort Lauderdale Beach With Free Parking #5,63824862,Bradley & Melissa,,Fort Lauderdale,26.12695,-80.10419,Entire home/apt,167,1,18,2022-12-12,5.24,84,316,18,
706382766862078831,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24175,-80.08936,Entire home/apt,192,2,0,,,82,89,0,
705162631445369966,"Great for Group Travel, 4 Units w/Kitchens! Pool!",468877942,SunHawaii,,Hollywood,25.9864,-80.12027,Private room,6582,1,0,,,55,196,0,
706382935782792294,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24186,-80.08914,Entire home/apt,192,2,0,,,82,89,0,
706383060593001403,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24262,-80.08966,Entire home/apt,192,2,0,,,82,89,0,
706383215763487768,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24165,-80.0892,Entire home/apt,192,2,0,,,82,90,0,
707925224163716490,Central Fort Lauderdale Beach #5A,63824862,Bradley & Melissa,,Fort Lauderdale,26.12696,-80.10603,Entire home/apt,119,1,12,2022-12-26,3.27,84,323,12,
705169291013605516,Perfect for Extended Stays! 3 Units w/ Kitchen!,468877942,SunHawaii,,Hallandale Beach,25.98625,-80.12104,Private room,6118,1,0,,,55,1,0,
707932707916979063,Great 1BR - Incredible Water View - No resort Fee,437654251,Claudio,,Hallandale Beach,25.98637,-80.12304,Entire home/apt,199,3,5,2022-12-05,1.46,8,82,5,
706383386564781763,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24353,-80.08754,Entire home/apt,192,2,0,,,82,89,0,
706383629695243498,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.2414,-80.08744,Entire home/apt,192,2,0,,,82,89,0,
706383950649637762,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24341,-80.08872,Entire home/apt,192,2,0,,,82,90,0,
705170686961071173,Prime Location! 3 Units w/ View! Near Beaches!,468877942,SunHawaii,,Hallandale Beach,25.98633,-80.12145,Private room,6118,1,0,,,55,195,0,
705172479847718859,Soak Up the Sun! 3 Units w/ Great Views! Pool!,468877942,SunHawaii,,Hollywood,25.98767,-80.1195,Private room,6504,1,0,,,55,195,0,
706384068455010157,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24176,-80.08946,Entire home/apt,192,2,0,,,82,89,0,
706384199057275088,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24156,-80.08738,Entire home/apt,192,2,0,,,82,89,0,
706384389350509222,CW Sea Gardens Resort | 2BR/2BA King Bed Suite,442029804,RTF Resort,,Pompano Beach,26.24172,-80.08768,Entire home/apt,154,2,0,,,82,89,0,
707941149321443176,Cheerful Townhome 1 Mile from the Beach!,159380140,Brian,,Pompano Beach,26.22641,-80.10038,Entire home/apt,333,7,1,2022-11-18,0.71,1,270,1,
705173001530257747,"Soak Up the Sun! 3 Units w/ Kitchen, Parking, Pool",468877942,SunHawaii,,Hollywood,25.98792,-80.11948,Private room,6954,1,0,,,55,196,0,
707949349853437582,Lovely two bedroom rental unit - Great location,121238936,Antonja,,Fort Lauderdale,26.1216085,-80.1739264,Entire home/apt,158,21,0,,,1,365,0,
706386934009993117,Heated Pool W/Tub ~ Waterfront ~ 15 min to BEACH!,173108644,Sandy,,Fort Lauderdale,26.1152483,-80.162155,Entire home/apt,523,4,0,,,2,141,0,
706387220532467997,Beachwalk Resort Amazing 2 Bdrm Intracoastal View,473790338,Michael,,Hallandale Beach,25.98513,-80.1239,Entire home/apt,349,1,2,2022-12-09,0.98,10,360,2,
706387684401870180,Blue Oasis 2,71569582,Vanessa,,North Lauderdale,26.21729,-80.2277,Private room,146,2,1,2022-09-28,0.33,2,343,1,
705175481119435894,"Relax & Unwind, 3 Units w/Kitchens, Pool w/Cabanas",468877942,SunHawaii,,Hallandale Beach,25.98597,-80.11977,Private room,6664,1,0,,,55,42,0,
705179689567169112,Minutes to Beach! 3 Amazing Units w/ Great Views!,468877942,SunHawaii,,Hollywood,25.9879,-80.11999,Private room,4544,1,0,,,55,22,0,
706399659084423519,"Ocean Front / Pool Hotel / 1 King, 1 Queen bed",110961316,Andrew,,Fort Lauderdale,26.17839,-80.09692,Entire home/apt,286,2,3,2022-10-28,1.10,2,261,3,
707985057553085338,The Ave House- A Private Oasis Retreat with Pool,33939027,L. Dee,,Oakland Park,26.19176,-80.14642,Entire home/apt,311,1,2,2022-12-11,1.30,2,47,2,
705180161037528270,Great Views! 3 Relaxing Units Near Hollywood Beach,468877942,SunHawaii,,Hallandale Beach,25.98612,-80.12021,Private room,4544,1,0,,,55,22,0,
705184398194978671,Right on the Intracoastal! 3 Units Near Beaches!,468877942,SunHawaii,,Hollywood,25.98789,-80.1199,Private room,4788,1,0,,,55,1,0,
708026512046495675,"1bath/1bed upstairs: A/C, firepit, bball, safegate",478005479,Riley,,Dania Beach,26.04239,-80.14179,Entire home/apt,86,1,0,,,1,360,0,
710035094133950252,"Clean Studio, full kitchen, bathroom, free parking",29598923,Lioudmila,,Hollywood,26.0293,-80.11469,Entire home/apt,173,6,0,,,9,83,0,
708106880107053256,New! 6min to Beach/Fire place/Covered patio/3Bd/2b,147964024,Olena,,Fort Lauderdale,26.19527,-80.11572,Entire home/apt,285,2,1,2022-10-09,0.37,3,155,1,
706404207406491788,Dream home pool & BBQ,262096620,Jdr One,,Hollywood,26.02049189464084,-80.19912376999855,Entire home/apt,199,1,12,2022-12-18,3.87,3,295,12,
706421188699671213,Las Olas Tropical Dream Apartment,459355804,Kini Beach Haus,,Fort Lauderdale,26.12032103,-80.1330449,Entire home/apt,173,1,9,2022-12-25,2.65,2,273,9,
710073033936785409,Turtle Nest by AvantStay | Near Downtown & Beaches,449881373,AvantStay,,Fort Lauderdale,26.1464814,-80.1227286,Entire home/apt,606,1,4,2022-11-14,1.36,7,327,4,
706460391480427111,Wilton Manors Cottage 4 Bed 4 Bath w/own Pool!,474354053,PremierFloridaBNB,,Wilton Manors,26.15635,-80.1278,Entire home/apt,818,2,0,,,5,109,0,
708125386250222803,Pompano Beach oasis on the canal!,14173551,Jaida,,Pompano Beach,26.21567,-80.11662,Entire home/apt,151,3,1,2022-09-26,0.32,1,319,1,
710096252464465563,The Loft 4 Bedroom townhouse whole house,475714024,Chelsy,,North Lauderdale,26.20526,-80.22338,Entire home/apt,250,3,0,,,4,364,0,
710131125062023379,"Min to Hard Rock, FLL Airport.",93721937,Tye,,Fort Lauderdale,26.0935,-80.16626,Entire home/apt,97,2,6,2022-12-18,2.07,6,160,6,
708462402043502395,Perfect place fantastic bay and ocean views,480633559,Marcin,,Fort Lauderdale,26.13692,-80.10967,Entire home/apt,220,1,2,2022-12-24,1.02,1,331,2,
706478697024462437,Cheerful 6bd home with indoor fireplace near Beach,147964024,Olena,,Fort Lauderdale,26.1964195,-80.1160321,Entire home/apt,412,3,9,2022-11-29,2.48,3,154,9,
710133511565246047,Beach House w/ Amazing Pool & Seconds to the Beach,388947251,Tony,,Fort Lauderdale,26.14874,-80.10172,Entire home/apt,650,1,7,2022-11-13,2.23,1,49,7,
708477488590827194,"Discounted! Catra Fort Lauderdale Beach, Nightlife",441674,LuxuryVacationHomesFortLauderdale,,Fort Lauderdale,26.11519,-80.11851,Entire home/apt,3500,3,0,,,20,365,0,
710133570385202993,Stunning Modern Luxury Home with Pool & Roof Deck.,270305469,Ben & Zach,,Fort Lauderdale,26.1100043,-80.1469797,Entire home/apt,657,4,1,2022-10-10,0.37,2,133,1,
708537371325344388,Pool & WaterFront! Stunning View+1 Mile To Beach!,368795483,BG Luxe Properties,,Pompano Beach,26.21576,-80.11161,Entire home/apt,770,4,8,2022-12-23,2.89,29,323,8,
706484850021191240,Luxury 2BR City Break w/ Ocean on your Doorstep!,63065915,Robert,,Hollywood,26.0249151,-80.1150614,Entire home/apt,550,1,13,2022-12-25,3.79,2,222,13,
710136026718434828,Beautiful Duplex in Victoria Park!,36557276,Nicollette,,Fort Lauderdale,26.1309,-80.12989,Entire home/apt,199,3,3,2022-11-15,0.89,3,268,3,
710170216722377623,Designer Apartment with River View,397710122,David,,Fort Lauderdale,26.11695,-80.13585,Entire home/apt,174,1,11,2022-12-17,3.24,1,201,11,
708572878518550881,Beautiful 2 bedroom fully renovated,274849497,Gil,,Hollywood,26.03172,-80.14593,Entire home/apt,128,2,6,2022-12-26,1.76,1,59,6,
710339591572258812,Waterfront Spacious Gem-Walk To Beach - Water Toys,46632693,Juan,,Fort Lauderdale,26.1737842,-80.1017214,Entire home/apt,1236,2,0,,,8,196,0,
708609879848407274,New! 4Bed Htd Pool/Jacuzzi/5 Min to Beach/Tiki Hut,120780493,Erica,,Pompano Beach,26.25826,-80.10669,Entire home/apt,1162,6,6,2022-12-05,2.54,8,340,6,
710388329936323439,Cozy home close to everything,97521036,Jorge,,Sunrise,26.1578915,-80.2968915,Entire home/apt,183,2,3,2022-12-04,1.96,1,360,3,
708691562665045098,Stay on the Beach,475353275,Anjelina,,Fort Lauderdale,26.1663510821071,-80.09802594780922,Entire home/apt,119,1,2,2022-11-19,0.59,1,211,2,
706504174205462298,Waterfront~Heat Pool~Mini Golf~Game Room~2mi Beach,431359575,Bridget And Preston,,Oakland Park,26.17706,-80.12594,Entire home/apt,469,1,13,2022-12-26,3.58,1,284,13,
710584348254227964,"1-Bedroom apt, steps from ocean, free parking",29598923,Lioudmila,,Hollywood,26.03013,-80.11598,Entire home/apt,197,6,0,,,9,85,0,
706515805611803336,Magical Beachfront 2BR Home w/ Tropical Views!,63065915,Robert,,Hollywood,26.0249151,-80.1150614,Entire home/apt,582,1,6,2022-12-11,1.71,2,206,6,
708704632395732512,Lovely Studio Close to the beach and more,248317952,Adriana,,Hallandale Beach,25.98622,-80.12819,Entire home/apt,77,1,4,2022-12-26,1.46,2,105,4,
710604858568133270,"1-Bedroom apt, steps from ocean, free parking",29598923,Lioudmila,,Hollywood,26.02995,-80.11437,Entire home/apt,173,6,0,,,9,79,0,
708725491774173290,3/2 Home w Pool 2 miles from Ft Lauderdale Bch,7609729,John,,Fort Lauderdale,26.1042,-80.1487,Entire home/apt,272,3,0,,,2,0,0,
708765983647362485,Luxury Modern home with pool,38069858,Jonathan,,Hollywood,26.00936,-80.13331,Entire home/apt,506,3,1,2022-10-11,0.38,9,136,1,
706526942127053876,Adorable Efficiency With Bathroom.,303156176,Gabby,,Deerfield Beach,26.28484,-80.11705,Private room,67,1,0,,,1,351,0,
706537606580990185,Luxury Beach condo Ocean view 2 Bdr @Tides Resort,341732184,Vickie,,Hollywood,25.98982,-80.11776,Entire home/apt,515,2,0,,,37,164,0,
710622156363320087,"1-Bedroom apt, steps from ocean, free parking",29598923,Lioudmila,,Hollywood,26.02827,-80.11564,Entire home/apt,197,6,0,,,9,112,0,
706548640705256168,"Brand-new townhome with private yard, WiFi, W/D, & AC - walk to E. Las Olas",825251,Vacasa Florida,,Fort Lauderdale,26.12645,-80.13325,Entire home/apt,428,2,1,2022-10-10,0.37,32,364,1,
706552388011394226,"Beachwalk #3
Steps to the beach and restaurants",45847104,Al,,Deerfield Beach,26.31920674708473,-80.07597081363201,Entire home/apt,165,4,0,,,11,68,0,
708798461492249239,A Snowbird's Dream! Newly Renovated RV~Safe Area!,51623579,Jessica,,Deerfield Beach,26.291949,-80.1123808,Entire home/apt,93,90,0,,,1,272,0,
710644383540138574,Amazing 5BR Villa with a private Pool,474856726,William And Brenda,,Dania Beach,26.05684,-80.13403,Entire home/apt,860,5,3,2022-12-15,1.70,1,322,3,
708847622396443322,2 Apartments in 1 for Double the Fun!,12571387,Marco,,Hollywood,26.02686,-80.11496,Entire home/apt,335,2,0,,,12,146,0,
708848634329209371,3 Beautiful New Apartment near the beach.,219844806,Maria,,Hollywood,26.01113,-80.11592,Entire home/apt,181,1,15,2022-12-14,4.95,18,140,15,
710663203938155749,Cozy vacation home very close to hard rock stadium,478525532,Alexanders,,Miramar,25.98276,-80.24127,Entire home/apt,454,2,2,2022-11-20,1.33,1,241,2,
706566793074827896,Luxury House with delightful beach Style!,478861931,Yesenia,,Dania Beach,26.0462863,-80.1484734,Entire home/apt,113,2,8,2022-12-04,2.55,1,359,8,
710708552018288934,Joyful 4-bedroom villa with the pool and kids area,445106156,Yuliia,,Dania Beach,26.0662,-80.18923,Entire home/apt,474,3,5,2022-12-13,1.88,1,360,5,
706595036414101884,Beautiful Pool House | Close to Hard Rock Hotel,246843903,One Stay,,Hollywood,26.02309,-80.23648,Entire home/apt,541,3,2,2022-10-11,0.70,10,150,2,
708940235399690270,Ocean front 1bdr condo,320436755,Maria,,Hollywood,25.98781,-80.11777,Entire home/apt,178,3,2,2022-11-06,0.85,1,103,2,
708940352577284460,Spacious 1BR suite in Pembroke •pool•gym•parking•,452608490,Alfredo And Hannah,,Pembroke Pines,26.0107211,-80.3304534,Entire home/apt,158,1,8,2022-12-07,2.70,13,173,8,
710746387449254699,01 Beach chic apt - Ft Laud - 8 mins to beach!,48683393,Dawn,,Fort Lauderdale,26.09919,-80.13663,Entire home/apt,130,2,4,2022-11-29,1.28,8,157,4,
709221744543311960,The Perfect Place,299547280,Kadine,,Tamarac,26.204945,-80.2505693,Entire home/apt,187,3,7,2022-12-12,3.44,1,337,7,
709258626096793865,Waterfront Gem Pool- Kayak/Paddle- 10mins to Beach,424422086,Xavier,,Oakland Park,26.1662616,-80.16860799999999,Entire home/apt,550,4,0,,,3,293,0,
710786222561586210,Newly renovated Beach Oasis just steps from Ocean,71858488,Sandra,,Fort Lauderdale,26.12995,-80.10654,Entire home/apt,250,3,0,,,2,314,0,
706694264373438427,Fire Pit*Key West Style Yard*Pool*3miles to Beach,209809905,Tabatha,,Oakland Park,26.19626,-80.1442,Entire home/apt,289,3,4,2022-12-05,1.40,1,121,4,
706701108790802157,Trendy & Tropical - Off 17th ave!,475664751,Skip,,Fort Lauderdale,26.09666,-80.13539,Entire home/apt,137,1,4,2022-12-12,1.29,3,188,4,
706767600606456787,Lovely 1-Bedroom in Downtown Las Olas with pool.,474242251,Roysheider,,Fort Lauderdale,26.11915,-80.14516,Entire home/apt,123,1,10,2022-12-20,3.30,2,299,10,
706769087760948942,Beautiful room with queen bed and work space,317538621,Dan,,Davie,26.10838,-80.34443,Private room,51,7,6,2022-10-25,1.55,2,358,6,
710838046881491923,"Spacious Single-Family Home, 1 Mile to the Beach",478458277,Diana,,Fort Lauderdale,26.19326,-80.11485,Entire home/apt,273,1,1,2022-12-05,1,1,63,1,
706779290542996961,CH- Brand New Luxury Condo With Partial Water View and Just Steps From the Beach -300001219,361398579,Cielo Stays,,Hollywood,26.0179,-80.1175,Entire home/apt,362,2,1,2022-12-02,1,42,325,1,
709319114234683829,*Casa Blanca | JadoreLuxe Collection | Brand New,57471821,JadoreLuxe FL,,Fort Lauderdale,26.12722,-80.12751,Entire home/apt,1600,28,0,,,8,365,0,
709339298630279083,Resort in Hollywood Beach- 17th floor w/ocean view,22656773,Marcelo,,Hallandale Beach,25.98641,-80.1193,Entire home/apt,408,5,0,,,13,115,0,
710867098341761853,Cozy Florida vacation rental,333748344,Lianis,,Sunrise,26.16168,-80.24081,Entire home/apt,167,2,0,,,1,359,0,
709355238866971918,2 bed 2 bath  Condo Walking distance to the beach,177675351,Jahangir,,Hallandale Beach,25.98141149059166,-80.12730561196804,Entire home/apt,157,7,0,,,1,271,0,
706803750933161953,"Balcony LAKE view, luxury 2/2 W/ walk-in shower",246699823,Luxury,,Tamarac,26.18648,-80.20227,Entire home/apt,150,1,14,2022-12-09,3.62,1,39,14,
710874461656581037,"Luxury Stay w/Beach,Pool, Gym and Spa! Restaurants & bars across street!",195174331,Grace,,Pompano Beach,26.2494,-80.08577,Entire home/apt,565,4,1,2022-11-07,0.57,5,261,1,
707006549171040540,Private Room close to Pembroke Lakes Mall,79827633,Angie,,Pembroke Pines,25.99638,-80.30697,Private room,68,1,1,2022-10-24,0.45,1,334,1,
707027989521276613,2741 Managed by Brampton Park,59010125,Brampton,,Lighthouse Point,26.28952,-80.08508,Entire home/apt,1863,1,0,,,20,244,0,
709364441369627119,Brand New Gorgeous 2br w/Panoramic Ocean Views,5192522,Jess,,Hallandale Beach,25.986,-80.11967,Entire home/apt,614,3,0,,,39,361,0,
709367072405211628,Beautiful Condo on the beach in Hollywood,22656773,Marcelo,,Hollywood,25.98914,-80.11913,Entire home/apt,316,5,0,,,13,105,0,
710917324168139082,Private 2-Bedroom Condo with free parking,467401002,Abundance,,Fort Lauderdale,26.11317,-80.16216,Entire home/apt,137,2,7,2022-12-25,2.66,2,128,7,
709377596816091284,The Intercoastal - with your own deck!,222007567,Sean,,Fort Lauderdale,26.13471,-80.10874,Entire home/apt,300,3,1,2022-12-12,1,2,313,1,
710932303552028985,Private room with own bathroom in Pembroke Pines,68151503,Minh,,Pembroke Pines,26.00747,-80.26929,Private room,46,21,1,2022-10-05,0.35,1,302,1,
709383215927055930,Family home 4bdr with heated pool up to 12 people,369076957,Boris,,Hollywood,25.99693,-80.13785,Entire home/apt,1613,2,0,,,2,16,0,
707039417581003585,Lovely tropical paradise Private bedroom w/parking,222722376,Nayla,,Hollywood,26.00769,-80.13711,Private room,135,2,0,,,1,365,0,
707044223485140585,4min. de la playa Dpto Beachwalk Resort hallandale,467068806,Pablo,,Hallandale Beach,25.98498,-80.12213,Private room,160,3,0,,,3,191,0,
711005958389778710,Las Olas Studio near Fort Lauderdale downtown,450980505,Sandra & Hermes,,Fort Lauderdale,26.12255,-80.13163,Entire home/apt,151,1,3,2022-12-03,0.90,3,329,3,
709387085275641310,Brand New Gorgeous 2br w/Panoramic Ocean Views,101138512,Jessy,,Hollywood,25.98717,-80.1189,Entire home/apt,700,2,2,2022-12-05,1.22,20,355,2,
711034737994501743,the best apartment,352498752,María Del Carmen,,Hollywood,25.98965,-80.11761,Entire home/apt,170,1,0,,,2,298,0,
709399765638226357,Brand New Gorgeous 2br w/Panoramic Ocean Views,469663028,Lilian,,Hallandale Beach,25.98617,-80.11954,Entire home/apt,614,3,0,,,18,363,0,
707118247615555116,"4012 Newly renovated, relaxing and comfortable",389388435,Moez,,Oakland Park,26.176,-80.15005,Entire home/apt,105,5,1,2022-10-01,0.34,5,118,1,
707126073388651455,4014 renovated great for family and long term rent,389388435,Moez,,Oakland Park,26.17563,-80.14016,Entire home/apt,108,7,0,,,5,124,0,
711060000365882236,Surprising comfort near the beach,269287523,Ebenezer,,Fort Lauderdale,26.14705,-80.16731,Entire home/apt,147,2,6,2022-11-21,1.76,1,303,6,
713850862178270707,Welcoming Apartment w/ Private Entrance,479110800,Erixon,,Oakland Park,26.2018614,-80.1393658,Private room,60,1,9,2022-12-24,5.29,2,292,9,
709415163067230805,Miami Beach Luxury resort panoramic view,119523133,Victoria,,Hallandale Beach,25.98577,-80.12325,Entire home/apt,128,3,4,2022-11-28,1.50,19,171,4,
711126882598490981,Exclusive 2-Bedroom Condo with free parking,467401002,Abundance,,Fort Lauderdale,26.10931,-80.1656,Entire home/apt,138,3,7,2022-12-19,3.13,2,160,7,
709420519608620092,NEW! The Jungle House - Designer Pool Home w/ Tanning Ledge + Tiki Cabana + Pool Table,440183714,Brandon + Lindsay,,Oakland Park,26.17538,-80.1291,Entire home/apt,924,2,14,2022-12-21,4.67,1,211,14,
711454630932901518,Private Home w Pool & Patio by Sawgrass Mills Mall,62565266,Nam,,Sunrise,26.17362,-80.30497,Entire home/apt,250,3,1,2022-10-01,0.34,2,265,1,
709424345108516132,Home sweet home,478288830,Alexandra,,Pompano Beach,26.2502137,-80.12896649999999,Private room,145,1,0,,,1,364,0,
709433945634404742,LIVE Loft Laugh private room,475714024,Chelsy,,North Lauderdale,26.20452,-80.22221,Private room,45,1,2,2022-11-15,0.82,4,365,2,
713862292823294581,1 Bedroom in the Heart of Hallandale Beach,350023320,Niv,,Hallandale Beach,25.9888,-80.13774,Private room,75,3,0,,,1,75,0,
713879618919286379,Close to Downtown! Heated Salt Water Pool,151328822,Natasha,,Fort Lauderdale,26.13901,-80.1462,Entire home/apt,251,1,0,,,1,296,0,
711455542392631529,Sunny Lakefront Town-House 3BR/2BA - Stirling Lake,470777095,Christian,,Dania Beach,26.04995,-80.17227,Entire home/apt,197,1,9,2022-12-19,3.70,5,123,9,
